match_id,innings,team,player,wicket,over,runs
1215134,1,Qatar,61074.0,3.0,18.2,140.0
1215134,1,Qatar,97107.0,4.0,19.3,151.0
1215134,2,Uganda,86021.0,1.0,3.6,10.0
1215134,2,Uganda,63330.0,2.0,9.6,48.0
1215134,2,Uganda,49195.0,3.0,11.6,64.0
1215134,2,Uganda,53187.0,4.0,16.3,107.0
1215134,2,Uganda,86017.0,5.0,16.5,110.0
1215134,2,Uganda,86027.0,6.0,17.4,112.0
1215134,2,Uganda,5454.0,7.0,18.2,115.0
1215138,1,Malaysia,102695.0,1.0,1.4,4.0
1215138,1,Malaysia,71052.0,2.0,6.3,35.0
1215138,1,Malaysia,81607.0,3.0,8.5,53.0
1215138,1,Malaysia,52967.0,4.0,12.2,81.0
1215138,1,Malaysia,71041.0,5.0,16.6,129.0
1215138,1,Malaysia,52966.0,6.0,17.3,131.0
1215138,1,Malaysia,66971.0,7.0,17.6,131.0
1215138,1,Malaysia,93575.0,8.0,19.2,147.0
1215138,1,Malaysia,59750.0,9.0,19.4,148.0
1215138,2,Hong Kong,84755.0,1.0,0.3,3.0
1215138,2,Hong Kong,59684.0,2.0,3.4,16.0
1215138,2,Hong Kong,56923.0,3.0,5.6,28.0
1215138,2,Hong Kong,56926.0,4.0,7.1,34.0
1215138,2,Hong Kong,70978.0,5.0,16.2,107.0
1215138,2,Hong Kong,59686.0,6.0,17.5,117.0
1215138,2,Hong Kong,45646.0,7.0,19.6,144.0
1215152,1,Iran,107565.0,1.0,0.6,2.0
1215152,1,Iran,64336.0,2.0,1.1,2.0
1215152,1,Iran,107555.0,3.0,7.3,14.0
1215152,1,Iran,64337.0,4.0,7.5,15.0
1215152,1,Iran,107558.0,5.0,14.2,40.0
1215152,1,Iran,107556.0,6.0,14.4,41.0
1215152,1,Iran,107554.0,7.0,15.6,46.0
1215152,1,Iran,107557.0,8.0,19.2,57.0
1215139,1,Malaysia,102695.0,1.0,2.2,11.0
1215139,1,Malaysia,68320.0,2.0,8.1,61.0
1215139,1,Malaysia,71052.0,3.0,14.4,116.0
1215139,1,Malaysia,81607.0,4.0,16.3,135.0
1215139,1,Malaysia,52966.0,5.0,17.5,147.0
1215139,1,Malaysia,71041.0,6.0,19.4,163.0
1215139,1,Malaysia,52967.0,7.0,19.6,167.0
1215139,2,Hong Kong,56923.0,1.0,4.3,44.0
1215139,2,Hong Kong,84755.0,2.0,7.5,66.0
1215139,2,Hong Kong,70978.0,3.0,13.2,93.0
1215139,2,Hong Kong,56926.0,4.0,15.6,114.0
1215139,2,Hong Kong,62506.0,5.0,16.3,116.0
1215139,2,Hong Kong,59686.0,6.0,17.6,129.0
1215139,2,Hong Kong,84973.0,7.0,18.6,143.0
1215140,1,Hong Kong,56923.0,1.0,4.3,39.0
1215140,1,Hong Kong,84755.0,2.0,6.3,54.0
1215140,1,Hong Kong,70978.0,3.0,7.1,57.0
1215140,1,Hong Kong,59684.0,4.0,18.2,155.0
1215140,1,Hong Kong,59686.0,5.0,18.5,161.0
1215140,1,Hong Kong,94956.0,6.0,19.3,167.0
1215140,1,Hong Kong,45646.0,7.0,19.5,169.0
1215140,2,Malaysia,71052.0,1.0,5.3,49.0
1215140,2,Malaysia,53817.0,2.0,6.5,55.0
1215140,2,Malaysia,68320.0,3.0,12.6,108.0
1215140,2,Malaysia,81607.0,4.0,16.3,141.0
1215151,1,Qatar,53761.0,1.0,3.1,13.0
1215151,1,Qatar,97108.0,2.0,12.4,122.0
1215151,1,Qatar,61074.0,3.0,13.4,125.0
1215151,1,Qatar,53759.0,4.0,17.6,185.0
1215151,2,Maldives,76725.0,1.0,1.1,9.0
1215151,2,Maldives,65740.0,2.0,5.3,33.0
1215151,2,Maldives,105730.0,3.0,7.6,41.0
1215151,2,Maldives,11704.0,4.0,10.4,51.0
1215151,2,Maldives,65734.0,5.0,12.2,57.0
1215151,2,Maldives,62005.0,6.0,13.5,64.0
1215151,2,Maldives,67351.0,7.0,14.2,66.0
1215151,2,Maldives,102174.0,8.0,14.6,69.0
1215151,2,Maldives,70683.0,9.0,15.5,71.0
1215154,1,Saudi Arabia,59737.0,1.0,2.5,23.0
1215154,1,Saudi Arabia,79323.0,2.0,5.1,52.0
1215154,1,Saudi Arabia,104523.0,3.0,5.3,52.0
1215154,1,Saudi Arabia,102163.0,4.0,6.6,57.0
1215154,1,Saudi Arabia,104522.0,5.0,9.4,69.0
1215154,1,Saudi Arabia,61645.0,6.0,10.3,74.0
1215154,1,Saudi Arabia,104525.0,7.0,12.1,79.0
1215154,1,Saudi Arabia,102161.0,8.0,15.5,102.0
1215154,1,Saudi Arabia,70987.0,9.0,17.2,107.0
1215154,1,Saudi Arabia,107571.0,10.0,17.5,113.0
1215154,2,Kuwait,104520.0,1.0,2.3,15.0
1215153,1,Bahrain,97086.0,1.0,0.5,1.0
1215153,1,Bahrain,104518.0,2.0,2.3,20.0
1215153,1,Bahrain,97082.0,3.0,6.1,34.0
1215153,1,Bahrain,101260.0,4.0,7.5,40.0
1215153,1,Bahrain,102169.0,5.0,9.6,50.0
1215153,1,Bahrain,104517.0,6.0,10.4,53.0
1215153,1,Bahrain,67427.0,7.0,12.1,61.0
1215153,1,Bahrain,102165.0,8.0,13.3,65.0
1215153,1,Bahrain,107552.0,9.0,13.6,67.0
1215153,1,Bahrain,107553.0,10.0,17.1,83.0
1215153,2,Oman,53016.0,1.0,8.3,59.0
1215153,2,Oman,58361.0,2.0,12.4,83.0
1215155,1,Iran,64336.0,1.0,2.2,5.0
1215155,1,Iran,107555.0,2.0,5.3,8.0
1215155,1,Iran,107556.0,3.0,11.4,39.0
1215155,1,Iran,64334.0,4.0,13.5,50.0
1215155,1,Iran,107554.0,5.0,14.1,51.0
1215155,1,Iran,107565.0,6.0,14.6,54.0
1215155,1,Iran,107557.0,7.0,16.2,58.0
1215155,1,Iran,64337.0,8.0,18.3,68.0
1215155,1,Iran,107558.0,9.0,19.2,70.0
1215155,2,Saudi Arabia,79323.0,1.0,4.2,58.0
1215157,1,U.A.E.,53033.0,1.0,11.2,96.0
1215157,1,U.A.E.,66416.0,2.0,14.2,114.0
1215157,1,U.A.E.,106969.0,3.0,17.2,146.0
1215157,1,U.A.E.,90291.0,4.0,17.6,155.0
1215157,1,U.A.E.,88709.0,5.0,19.1,180.0
1215157,2,Kuwait,104520.0,1.0,2.6,17.0
1215157,2,Kuwait,62417.0,2.0,4.6,43.0
1215157,2,Kuwait,61175.0,3.0,8.2,66.0
1215157,2,Kuwait,107568.0,4.0,10.5,81.0
1215157,2,Kuwait,107566.0,5.0,12.4,95.0
1215157,2,Kuwait,97104.0,6.0,12.5,95.0
1215157,2,Kuwait,57351.0,7.0,15.3,121.0
1215157,2,Kuwait,105796.0,8.0,16.1,124.0
1215157,2,Kuwait,107575.0,9.0,16.6,135.0
1215157,2,Kuwait,107567.0,10.0,17.4,139.0
1215156,1,Qatar,53761.0,1.0,9.4,82.0
1215156,1,Qatar,53759.0,2.0,13.2,109.0
1215156,1,Qatar,64321.0,3.0,13.3,109.0
1215156,1,Qatar,97108.0,4.0,16.2,138.0
1215156,1,Qatar,61074.0,5.0,17.5,151.0
1215156,2,Oman,53016.0,1.0,2.4,22.0
1215156,2,Oman,62411.0,2.0,8.4,77.0
1215156,2,Oman,68465.0,3.0,10.4,85.0
1215156,2,Oman,68463.0,4.0,11.2,94.0
1215156,2,Oman,103386.0,5.0,12.1,97.0
1215156,2,Oman,96345.0,6.0,13.3,105.0
1215156,2,Oman,96346.0,7.0,14.4,108.0
1215156,2,Oman,45702.0,8.0,15.6,119.0
1215156,2,Oman,96344.0,9.0,18.1,136.0
1215156,2,Oman,104599.0,10.0,19.1,141.0
1215158,1,Bahrain,107577.0,1.0,3.3,42.0
1215158,1,Bahrain,104518.0,2.0,7.4,89.0
1215158,1,Bahrain,102169.0,3.0,9.1,101.0
1215158,1,Bahrain,102165.0,4.0,10.6,105.0
1215158,1,Bahrain,97086.0,5.0,12.5,110.0
1215158,1,Bahrain,104517.0,6.0,16.4,155.0
1215158,1,Bahrain,101260.0,7.0,17.1,157.0
1215158,1,Bahrain,67427.0,8.0,17.2,157.0
1215158,1,Bahrain,102166.0,9.0,18.6,171.0
1215158,2,Maldives,76725.0,1.0,3.2,18.0
1215158,2,Maldives,65740.0,2.0,5.4,35.0
1215158,2,Maldives,105730.0,3.0,10.4,67.0
1215158,2,Maldives,11704.0,4.0,15.3,95.0
1215158,2,Maldives,62005.0,5.0,15.5,95.0
1215158,2,Maldives,65734.0,6.0,16.3,98.0
1215158,2,Maldives,76721.0,7.0,16.6,100.0
1215158,2,Maldives,67351.0,8.0,18.6,117.0
1215158,2,Maldives,105731.0,9.0,19.2,118.0
1215159,1,Maldives,105730.0,1.0,2.4,12.0
1215159,1,Maldives,11704.0,2.0,3.3,16.0
1215159,1,Maldives,65740.0,3.0,14.3,94.0
1215159,1,Maldives,76725.0,4.0,15.2,97.0
1215159,1,Maldives,62005.0,5.0,17.2,114.0
1215159,1,Maldives,76721.0,6.0,17.5,117.0
1215159,1,Maldives,67351.0,7.0,19.6,129.0
1215163,1,Kuwait,61175.0,1.0,12.6,129.0
1215163,1,Kuwait,79361.0,2.0,13.1,129.0
1215163,1,Kuwait,107566.0,3.0,15.4,146.0
1215163,1,Kuwait,62417.0,4.0,19.4,203.0
1215160,1,U.A.E.,95022.0,1.0,2.4,23.0
1215163,2,Bahrain,104518.0,1.0,0.4,8.0
1215160,1,U.A.E.,103780.0,2.0,6.6,60.0
1215163,2,Bahrain,107577.0,2.0,2.1,22.0
1215160,1,U.A.E.,90291.0,3.0,7.6,63.0
1215163,2,Bahrain,97086.0,3.0,2.2,22.0
1215160,1,U.A.E.,66416.0,4.0,15.4,138.0
1215163,2,Bahrain,62245.0,4.0,6.4,56.0
1215160,1,U.A.E.,53033.0,5.0,16.3,138.0
1215163,2,Bahrain,97082.0,5.0,8.5,74.0
1215160,1,U.A.E.,104989.0,6.0,17.2,141.0
1215163,2,Bahrain,104517.0,6.0,12.2,92.0
1215160,1,U.A.E.,88709.0,7.0,17.6,149.0
1215163,2,Bahrain,101260.0,7.0,14.3,116.0
1215160,1,U.A.E.,49463.0,8.0,18.3,150.0
1215163,2,Bahrain,102165.0,8.0,14.4,116.0
1215160,1,U.A.E.,81831.0,9.0,18.4,150.0
1215163,2,Bahrain,102166.0,9.0,16.2,122.0
1215160,1,U.A.E.,53496.0,10.0,18.6,150.0
1215163,2,Bahrain,67427.0,10.0,16.6,123.0
1215160,2,Saudi Arabia,59737.0,1.0,3.2,22.0
1215160,2,Saudi Arabia,79323.0,2.0,7.5,55.0
1215160,2,Saudi Arabia,104523.0,3.0,9.5,58.0
1215160,2,Saudi Arabia,104525.0,4.0,12.6,81.0
1215160,2,Saudi Arabia,102163.0,5.0,16.3,106.0
1215160,2,Saudi Arabia,107573.0,6.0,18.3,124.0
1215160,2,Saudi Arabia,104522.0,7.0,19.6,138.0
1215161,1,Qatar,53761.0,1.0,1.1,1.0
1215161,1,Qatar,97108.0,2.0,1.4,3.0
1215161,1,Qatar,61074.0,3.0,8.3,29.0
1215161,1,Qatar,64321.0,4.0,10.5,42.0
1215161,1,Qatar,53759.0,5.0,14.2,77.0
1215161,1,Qatar,97107.0,6.0,16.4,87.0
1215161,1,Qatar,52955.0,7.0,16.6,87.0
1215161,1,Qatar,94894.0,8.0,18.1,93.0
1215161,1,Qatar,52957.0,9.0,18.6,102.0
1215161,2,Bahrain,107577.0,1.0,0.5,5.0
1215161,2,Bahrain,62245.0,2.0,3.6,34.0
1215161,2,Bahrain,104518.0,3.0,8.2,64.0
1215161,2,Bahrain,97086.0,4.0,9.2,68.0
1215162,1,Iran,107554.0,1.0,0.5,7.0
1215162,1,Iran,64336.0,2.0,1.2,11.0
1215162,1,Iran,64334.0,3.0,5.1,40.0
1215162,1,Iran,107555.0,4.0,7.3,44.0
1215162,1,Iran,64337.0,5.0,11.3,64.0
1215162,1,Iran,107562.0,6.0,11.6,64.0
1215162,1,Iran,107557.0,7.0,12.5,65.0
1215162,1,Iran,107556.0,8.0,19.1,97.0
1215162,2,Kuwait,61175.0,1.0,1.6,13.0
1215162,2,Kuwait,97104.0,2.0,4.5,24.0
1215164,1,U.A.E.,53033.0,1.0,2.5,26.0
1215164,1,U.A.E.,106969.0,2.0,3.3,29.0
1215164,1,U.A.E.,104989.0,3.0,9.4,69.0
1215164,1,U.A.E.,66416.0,4.0,11.2,84.0
1215164,1,U.A.E.,103780.0,5.0,13.4,95.0
1215164,1,U.A.E.,90291.0,6.0,14.1,98.0
1215164,1,U.A.E.,49463.0,7.0,14.2,98.0
1215164,1,U.A.E.,81831.0,8.0,17.6,121.0
1215164,1,U.A.E.,58886.0,9.0,18.3,122.0
1215164,1,U.A.E.,106639.0,10.0,18.4,122.0
1215164,2,Qatar,53761.0,1.0,2.4,12.0
1215164,2,Qatar,61074.0,2.0,3.5,15.0
1215164,2,Qatar,53759.0,3.0,5.1,17.0
1215164,2,Qatar,97108.0,4.0,6.3,18.0
1215164,2,Qatar,64321.0,5.0,10.5,42.0
1215164,2,Qatar,97107.0,6.0,11.4,43.0
1215164,2,Qatar,52957.0,7.0,14.4,63.0
1215164,2,Qatar,94894.0,8.0,17.5,78.0
1215164,2,Qatar,52955.0,9.0,19.2,89.0
1215164,2,Qatar,102164.0,10.0,19.6,94.0
1216416,1,Ireland,47397.0,1.0,5.6,63.0
1216416,1,Ireland,52631.0,2.0,12.2,111.0
1216416,1,Ireland,52628.0,3.0,14.5,127.0
1216416,1,Ireland,97447.0,4.0,17.3,147.0
1216416,1,Ireland,85965.0,5.0,18.2,152.0
1216416,1,Ireland,91741.0,6.0,19.1,161.0
1216416,2,Afghanistan,90143.0,1.0,4.3,54.0
1216416,2,Afghanistan,79157.0,2.0,4.6,55.0
1216416,2,Afghanistan,53809.0,3.0,5.3,55.0
1216416,2,Afghanistan,79163.0,4.0,7.4,70.0
1216416,2,Afghanistan,53605.0,5.0,14.6,133.0
1215165,1,U.A.E.,53033.0,1.0,7.3,72.0
1215165,1,U.A.E.,106969.0,2.0,10.5,93.0
1215165,1,U.A.E.,90291.0,3.0,15.2,133.0
1215165,1,U.A.E.,66416.0,4.0,16.2,143.0
1215165,1,U.A.E.,103780.0,5.0,19.5,193.0
1215165,2,Kuwait,107566.0,1.0,0.5,1.0
1215165,2,Kuwait,61175.0,2.0,5.2,34.0
1215165,2,Kuwait,79361.0,3.0,7.1,47.0
1215165,2,Kuwait,107575.0,4.0,8.1,49.0
1215165,2,Kuwait,97104.0,5.0,8.2,49.0
1215165,2,Kuwait,107568.0,6.0,11.3,57.0
1215165,2,Kuwait,105796.0,7.0,12.5,59.0
1216417,1,Afghanistan,79157.0,1.0,8.4,57.0
1216417,1,Afghanistan,90143.0,2.0,11.6,76.0
1216417,1,Afghanistan,46888.0,3.0,16.6,150.0
1216417,1,Afghanistan,53809.0,4.0,18.4,157.0
1216417,2,Ireland,47397.0,1.0,2.6,29.0
1216417,2,Ireland,52631.0,2.0,4.1,37.0
1216417,2,Ireland,97447.0,3.0,6.4,55.0
1216417,2,Ireland,52628.0,4.0,12.4,104.0
1216417,2,Ireland,89741.0,5.0,16.5,136.0
1216417,2,Ireland,85965.0,6.0,17.6,144.0
1216418,1,Ireland,52631.0,1.0,0.4,0.0
1216418,1,Ireland,52628.0,2.0,2.2,12.0
1216418,1,Ireland,47397.0,3.0,9.1,74.0
1216418,1,Ireland,97447.0,4.0,10.4,80.0
1216418,1,Ireland,85965.0,5.0,13.5,106.0
1216418,1,Ireland,89741.0,6.0,16.5,122.0
1216418,1,Ireland,52646.0,7.0,16.6,122.0
1216418,1,Ireland,56835.0,8.0,17.4,123.0
1216418,2,Afghanistan,90143.0,1.0,8.2,60.0
1216418,2,Afghanistan,74913.0,2.0,8.5,60.0
1216418,2,Afghanistan,79163.0,3.0,12.2,92.0
1216418,2,Afghanistan,46888.0,4.0,14.4,100.0
1216418,2,Afghanistan,65861.0,5.0,14.5,100.0
1216418,2,Afghanistan,57022.0,6.0,18.4,124.0
1216418,2,Afghanistan,53809.0,7.0,19.3,130.0
1217738,1,Singapore,97391.0,1.0,4.4,30.0
1217738,1,Singapore,77697.0,2.0,9.1,53.0
1217738,1,Singapore,103384.0,3.0,15.2,99.0
1217738,1,Singapore,94213.0,4.0,17.1,112.0
1217738,1,Singapore,94203.0,5.0,17.4,114.0
1217738,1,Singapore,77701.0,6.0,18.6,126.0
1217738,1,Singapore,53025.0,7.0,19.4,131.0
1217738,2,Thailand,53002.0,1.0,1.5,6.0
1217738,2,Thailand,97116.0,2.0,3.2,12.0
1217738,2,Thailand,97112.0,3.0,9.3,57.0
1217738,2,Thailand,59499.0,4.0,10.2,61.0
1217738,2,Thailand,64345.0,5.0,14.2,82.0
1217738,2,Thailand,64342.0,6.0,14.6,84.0
1217738,2,Thailand,64340.0,7.0,15.1,84.0
1217738,2,Thailand,104216.0,8.0,16.6,90.0
1217738,2,Thailand,53009.0,9.0,17.5,94.0
1217738,2,Thailand,64343.0,10.0,18.6,96.0
1217739,1,Malaysia,71052.0,1.0,2.2,15.0
1217739,1,Malaysia,68320.0,2.0,2.3,15.0
1217739,1,Malaysia,53817.0,3.0,8.5,53.0
1217739,1,Malaysia,52966.0,4.0,13.2,87.0
1217739,1,Malaysia,102695.0,5.0,13.5,89.0
1217739,1,Malaysia,52967.0,6.0,19.4,152.0
1217739,2,Nepal,102117.0,1.0,0.2,1.0
1217739,2,Nepal,47455.0,2.0,3.1,22.0
1217739,2,Nepal,49179.0,3.0,12.5,89.0
1217739,2,Nepal,79281.0,4.0,15.3,110.0
1217739,2,Nepal,95870.0,5.0,16.5,118.0
1217739,2,Nepal,74677.0,6.0,17.2,124.0
1217739,2,Nepal,79527.0,7.0,18.2,129.0
1217739,2,Nepal,61652.0,8.0,19.2,132.0
1217739,2,Nepal,89165.0,9.0,19.4,132.0
1217739,2,Nepal,71018.0,10.0,19.5,132.0
1217742,1,Singapore,97391.0,1.0,10.5,96.0
1217742,1,Singapore,94213.0,2.0,17.3,195.0
1217742,1,Singapore,94203.0,3.0,18.6,219.0
1217742,2,Malaysia,53817.0,1.0,0.3,1.0
1217742,2,Malaysia,71052.0,2.0,1.1,3.0
1217742,2,Malaysia,68320.0,3.0,2.4,19.0
1217742,2,Malaysia,52966.0,4.0,7.2,61.0
1217742,2,Malaysia,81607.0,5.0,8.3,72.0
1217742,2,Malaysia,52967.0,6.0,12.1,102.0
1217742,2,Malaysia,71041.0,7.0,13.3,108.0
1217742,2,Malaysia,102695.0,8.0,13.5,109.0
1217742,2,Malaysia,93575.0,9.0,14.6,111.0
1217742,2,Malaysia,59750.0,10.0,15.1,111.0
1217741,1,Thailand,97112.0,1.0,1.5,4.0
1217741,1,Thailand,53002.0,2.0,2.5,8.0
1217741,1,Thailand,97116.0,3.0,4.4,10.0
1217741,1,Thailand,104216.0,4.0,8.3,18.0
1217741,1,Thailand,64342.0,5.0,15.2,69.0
1217741,1,Thailand,59499.0,6.0,16.1,72.0
1217741,1,Thailand,64340.0,7.0,17.3,76.0
1217741,1,Thailand,64345.0,8.0,18.6,80.0
1217741,1,Thailand,64343.0,9.0,19.5,84.0
1217741,2,Malaysia,53817.0,1.0,8.4,54.0
1217741,2,Malaysia,68320.0,2.0,9.5,61.0
1217740,1,Hong Kong,84755.0,1.0,7.5,58.0
1217740,1,Hong Kong,56923.0,2.0,9.3,79.0
1217740,1,Hong Kong,59684.0,3.0,10.2,85.0
1217740,1,Hong Kong,95269.0,4.0,13.6,110.0
1217740,1,Hong Kong,51511.0,5.0,16.5,126.0
1217740,1,Hong Kong,59686.0,6.0,18.5,148.0
1217740,2,Nepal,102117.0,1.0,4.4,42.0
1217740,2,Nepal,47455.0,2.0,7.5,58.0
1217740,2,Nepal,79281.0,3.0,9.5,68.0
1217740,2,Nepal,95870.0,4.0,10.6,71.0
1217740,2,Nepal,61652.0,5.0,12.4,79.0
1217740,2,Nepal,49179.0,6.0,14.3,90.0
1217740,2,Nepal,79527.0,7.0,16.1,98.0
1217740,2,Nepal,89165.0,8.0,16.4,99.0
1217740,2,Nepal,74677.0,9.0,16.5,99.0
1217740,2,Nepal,94919.0,10.0,18.1,111.0
1217743,1,Thailand,53002.0,1.0,1.5,9.0
1217743,1,Thailand,59499.0,2.0,4.2,20.0
1217743,1,Thailand,97112.0,3.0,5.4,30.0
1217743,1,Thailand,97116.0,4.0,10.1,43.0
1217743,1,Thailand,64342.0,5.0,12.2,46.0
1217743,1,Thailand,107589.0,6.0,13.6,52.0
1217743,1,Thailand,104216.0,7.0,15.3,60.0
1217743,1,Thailand,53009.0,8.0,16.5,69.0
1217743,2,Hong Kong,84755.0,1.0,2.2,18.0
1217743,2,Hong Kong,56923.0,2.0,5.3,50.0
1217745,1,Singapore,94213.0,1.0,3.2,37.0
1217745,1,Singapore,97391.0,2.0,10.2,83.0
1217745,1,Singapore,77697.0,3.0,10.3,83.0
1217745,1,Singapore,83439.0,4.0,17.5,140.0
1217745,1,Singapore,94203.0,5.0,19.6,168.0
1217745,2,Hong Kong,84755.0,1.0,2.6,27.0
1217745,2,Hong Kong,56923.0,2.0,3.4,34.0
1217745,2,Hong Kong,59684.0,3.0,9.1,73.0
1217745,2,Hong Kong,70978.0,4.0,11.5,87.0
1217745,2,Hong Kong,59686.0,5.0,15.1,107.0
1217745,2,Hong Kong,95269.0,6.0,16.3,119.0
1217745,2,Hong Kong,51511.0,7.0,16.6,120.0
1217745,2,Hong Kong,56926.0,8.0,17.5,125.0
1217744,1,Thailand,97116.0,1.0,1.5,9.0
1217744,1,Thailand,97112.0,2.0,2.4,9.0
1217744,1,Thailand,53002.0,3.0,7.6,19.0
1217744,1,Thailand,64342.0,4.0,9.2,23.0
1217744,1,Thailand,59499.0,5.0,12.4,39.0
1217744,1,Thailand,64345.0,6.0,13.5,46.0
1217744,1,Thailand,107589.0,7.0,15.4,51.0
1217744,1,Thailand,97113.0,8.0,17.3,54.0
1217744,1,Thailand,53009.0,9.0,18.3,54.0
1217744,1,Thailand,64343.0,10.0,19.6,66.0
1217744,2,Nepal,47455.0,1.0,1.3,14.0
1217747,1,Malaysia,53817.0,1.0,0.5,3.0
1217747,1,Malaysia,68320.0,2.0,8.5,56.0
1217747,1,Malaysia,71052.0,3.0,9.6,60.0
1217747,1,Malaysia,52966.0,4.0,13.4,89.0
1217747,1,Malaysia,52967.0,5.0,17.2,114.0
1217747,1,Malaysia,81607.0,6.0,18.1,121.0
1217747,2,Hong Kong,56923.0,1.0,2.1,13.0
1217747,2,Hong Kong,59684.0,2.0,5.4,39.0
1217747,2,Hong Kong,70978.0,3.0,8.4,46.0
1217747,2,Hong Kong,84755.0,4.0,16.3,106.0
1223952,1,India,15887.0,1.0,2.5,11.0
1223952,1,India,49752.0,2.0,6.4,48.0
1223952,1,India,60806.0,3.0,11.1,86.0
1223952,1,India,51454.0,4.0,12.4,90.0
1223952,1,India,60530.0,5.0,13.5,92.0
1223952,1,India,70633.0,6.0,16.5,114.0
1223952,1,India,75311.0,7.0,19.3,152.0
1223952,2,Australia,35812.0,1.0,7.4,56.0
1223952,2,Australia,50281.0,2.0,9.5,72.0
1223954,1,Australia,35812.0,1.0,1.4,14.0
1223952,2,Australia,54222.0,3.0,10.3,75.0
1223954,1,Australia,50281.0,2.0,9.4,79.0
1223952,2,Australia,53268.0,4.0,14.6,113.0
1223954,1,Australia,49024.0,3.0,18.2,169.0
1223952,2,Australia,49024.0,5.0,16.6,122.0
1223954,1,Australia,54222.0,4.0,19.1,175.0
1223952,2,Australia,47078.0,6.0,17.4,126.0
1223954,1,Australia,53268.0,5.0,19.4,182.0
1223952,2,Australia,53330.0,7.0,18.1,127.0
1223954,2,India,60530.0,1.0,0.2,0.0
1223954,2,India,15887.0,2.0,8.5,74.0
1223954,2,India,60806.0,3.0,12.3,97.0
1223954,2,India,71331.0,4.0,12.6,100.0
1223954,2,India,70633.0,5.0,17.1,144.0
1223954,2,India,49752.0,6.0,18.1,151.0
1223954,2,India,75311.0,7.0,19.2,164.0
1229818,1,Luxembourg,108091.0,1.0,4.2,35.0
1229818,1,Luxembourg,65574.0,2.0,10.5,92.0
1229818,1,Luxembourg,65578.0,3.0,12.6,110.0
1229818,1,Luxembourg,106268.0,4.0,15.1,129.0
1229818,1,Luxembourg,108092.0,5.0,16.1,137.0
1229818,1,Luxembourg,108096.0,6.0,18.2,152.0
1229818,1,Luxembourg,106266.0,7.0,19.3,159.0
1229818,2,Czech Rep.,103338.0,1.0,2.1,4.0
1229818,2,Czech Rep.,106261.0,2.0,7.3,55.0
1229818,2,Czech Rep.,108106.0,3.0,7.4,55.0
1229818,2,Czech Rep.,106264.0,4.0,9.3,61.0
1229818,2,Czech Rep.,103330.0,5.0,11.3,66.0
1229818,2,Czech Rep.,103331.0,6.0,12.5,69.0
1229818,2,Czech Rep.,103327.0,7.0,13.5,73.0
1229818,2,Czech Rep.,106262.0,8.0,14.5,76.0
1229818,2,Czech Rep.,103329.0,9.0,16.1,86.0
1229819,1,Luxembourg,65578.0,1.0,9.1,52.0
1229819,1,Luxembourg,108091.0,2.0,9.4,54.0
1229819,1,Luxembourg,65574.0,3.0,9.6,55.0
1229819,1,Luxembourg,108092.0,4.0,12.1,64.0
1229819,1,Luxembourg,106268.0,5.0,14.1,71.0
1229819,1,Luxembourg,108096.0,6.0,15.4,84.0
1229819,1,Luxembourg,65648.0,7.0,17.1,99.0
1229819,1,Luxembourg,68378.0,8.0,17.5,109.0
1229819,1,Luxembourg,108093.0,9.0,17.6,109.0
1229819,1,Luxembourg,106270.0,10.0,18.5,112.0
1229819,2,Czech Rep.,106261.0,1.0,4.4,40.0
1229819,2,Czech Rep.,103327.0,2.0,12.3,69.0
1229819,2,Czech Rep.,106264.0,3.0,13.5,81.0
1229819,2,Czech Rep.,103329.0,4.0,16.3,98.0
1229819,2,Czech Rep.,103330.0,5.0,16.4,98.0
1229822,1,Belgium,62941.0,1.0,0.4,0.0
1229822,1,Belgium,108102.0,2.0,1.4,2.0
1229822,1,Belgium,97530.0,3.0,4.4,39.0
1229822,1,Belgium,108099.0,4.0,5.5,46.0
1229822,1,Belgium,65563.0,5.0,6.5,50.0
1229822,1,Belgium,108104.0,6.0,17.3,127.0
1229822,2,Czech Rep.,106261.0,1.0,0.3,0.0
1229822,2,Czech Rep.,103327.0,1.0,11.4,9.0
1229822,2,Czech Rep.,103331.0,2.0,3.6,9.0
1229822,2,Czech Rep.,103338.0,3.0,6.5,27.0
1229822,2,Czech Rep.,103330.0,4.0,7.1,27.0
1229822,2,Czech Rep.,106264.0,5.0,7.6,30.0
1229822,2,Czech Rep.,103329.0,6.0,16.1,62.0
1229822,2,Czech Rep.,106262.0,7.0,18.4,71.0
1223953,1,Australia,53268.0,1.0,4.3,47.0
1223953,1,Australia,49024.0,2.0,7.6,75.0
1223953,1,Australia,54222.0,3.0,12.4,120.0
1223953,1,Australia,50281.0,4.0,17.5,168.0
1223953,1,Australia,47078.0,5.0,18.3,171.0
1223953,2,India,60530.0,1.0,5.2,56.0
1223953,2,India,15887.0,2.0,11.2,95.0
1223953,2,India,60806.0,3.0,13.4,120.0
1223953,2,India,49752.0,4.0,16.1,149.0
1229821,1,Belgium,62941.0,1.0,0.2,0.0
1229821,1,Belgium,97530.0,2.0,2.6,10.0
1229821,1,Belgium,108102.0,3.0,3.1,10.0
1229821,1,Belgium,108104.0,4.0,7.6,41.0
1229821,1,Belgium,108099.0,5.0,15.1,115.0
1229821,1,Belgium,103291.0,6.0,17.3,149.0
1229821,2,Czech Rep.,106264.0,1.0,1.5,13.0
1229821,2,Czech Rep.,103327.0,2.0,5.3,43.0
