match_id,innings,for_wicket,team,opposition,player1,player2,player1_runs,player2_runs,player1_balls,player2_balls,partnership_runs,partnership_balls
1276913,2,3.0,South Africa,England,50416.0,61634.0,45.0,20.0,22.0,14.0,65.0,36.0
1276913,2,4.0,South Africa,England,50416.0,53891.0,11.0,3.0,7.0,3.0,14.0,10.0
1276913,2,5.0,South Africa,England,53891.0,69697.0,5.0,43.0,9.0,16.0,50.0,25.0
1276913,2,6.0,South Africa,England,66859.0,69697.0,19.0,29.0,14.0,12.0,48.0,26.0
1276913,2,7.0,South Africa,England,66859.0,67296.0,3.0,0.0,2.0,1.0,3.0,3.0
1276913,2,8.0,South Africa,England,50309.0,66859.0,1.0,0.0,1.0,1.0,1.0,2.0
1276913,2,9.0,South Africa,England,50309.0,66941.0,3.0,1.0,4.0,2.0,5.0,6.0
1276915,1,1.0,South Africa,England,50416.0,58406.0,0.0,0.0,0.0,3.0,0.0,3.0
1276915,1,2.0,South Africa,England,50416.0,53649.0,22.0,31.0,17.0,18.0,55.0,35.0
1276915,1,3.0,South Africa,England,50416.0,70277.0,48.0,34.0,33.0,28.0,87.0,61.0
1276915,1,4.0,South Africa,England,53891.0,70277.0,22.0,17.0,9.0,8.0,41.0,17.0
1276915,1,5.0,South Africa,England,69697.0,70277.0,8.0,0.0,4.0,0.0,8.0,4.0
1276915,2,1.0,England,South Africa,52290.0,53271.0,14.0,14.0,13.0,10.0,28.0,23.0
1276915,2,2.0,England,South Africa,49309.0,52290.0,1.0,3.0,3.0,5.0,5.0,8.0
1276915,2,3.0,England,South Africa,49309.0,52161.0,6.0,8.0,8.0,13.0,19.0,21.0
1276915,2,4.0,England,South Africa,46597.0,52161.0,3.0,4.0,5.0,4.0,7.0,9.0
1276915,2,5.0,England,South Africa,52161.0,59832.0,3.0,3.0,4.0,7.0,6.0,11.0
1276915,2,6.0,England,South Africa,52161.0,72103.0,5.0,9.0,2.0,8.0,14.0,10.0
1276915,2,7.0,England,South Africa,52161.0,53121.0,0.0,0.0,0.0,1.0,0.0,1.0
1276915,2,8.0,England,South Africa,51421.0,52161.0,14.0,3.0,9.0,3.0,18.0,12.0
1276915,2,9.0,England,South Africa,49427.0,52161.0,0.0,0.0,2.0,0.0,0.0,2.0
1276915,2,10.0,England,South Africa,52161.0,62587.0,4.0,0.0,4.0,0.0,4.0,4.0
1278673,1,1.0,India,New Zealand,48405.0,75325.0,39.0,29.0,17.0,21.0,69.0,38.0
1278673,1,2.0,India,New Zealand,48405.0,61990.0,0.0,0.0,0.0,4.0,2.0,4.0
1278673,1,3.0,India,New Zealand,48405.0,86165.0,7.0,4.0,6.0,6.0,12.0,12.0
1278673,1,4.0,India,New Zealand,48405.0,71331.0,10.0,10.0,8.0,6.0,20.0,14.0
1278673,1,5.0,India,New Zealand,71331.0,81147.0,14.0,20.0,12.0,15.0,36.0,27.0
1278673,1,6.0,India,New Zealand,67455.0,71331.0,0.0,1.0,0.0,2.0,1.0,2.0
1278673,1,7.0,India,New Zealand,59260.0,67455.0,18.0,1.0,11.0,3.0,22.0,14.0
1278673,1,8.0,India,New Zealand,62022.0,67455.0,21.0,1.0,8.0,1.0,22.0,9.0
1278673,2,1.0,New Zealand,India,48927.0,58772.0,16.0,5.0,7.0,6.0,21.0,13.0
1278673,2,2.0,New Zealand,India,48927.0,61802.0,1.0,0.0,3.0,2.0,1.0,5.0
1278673,2,3.0,New Zealand,India,48927.0,80639.0,8.0,0.0,6.0,4.0,8.0,10.0
1278673,2,4.0,New Zealand,India,48927.0,70695.0,26.0,13.0,20.0,15.0,39.0,35.0
1278673,2,5.0,New Zealand,India,57196.0,70695.0,3.0,4.0,4.0,3.0,7.0,7.0
1278673,2,6.0,New Zealand,India,57196.0,64864.0,0.0,0.0,3.0,2.0,0.0,5.0
1278673,2,7.0,New Zealand,India,62153.0,64864.0,6.0,1.0,2.0,1.0,7.0,3.0
1278673,2,8.0,New Zealand,India,62153.0,67586.0,1.0,8.0,4.0,8.0,9.0,12.0
1278673,2,9.0,New Zealand,India,64402.0,67586.0,1.0,1.0,3.0,3.0,2.0,6.0
1278673,2,10.0,New Zealand,India,51092.0,64402.0,2.0,13.0,2.0,5.0,16.0,7.0
1278679,1,1.0,West Indies,India,56832.0,72399.0,0.0,4.0,0.0,5.0,4.0,5.0
1278679,1,2.0,West Indies,India,56832.0,70405.0,31.0,15.0,24.0,12.0,47.0,36.0
1278679,1,3.0,West Indies,India,59349.0,70405.0,4.0,12.0,10.0,11.0,21.0,21.0
1278679,1,4.0,West Indies,India,70405.0,80425.0,0.0,2.0,0.0,3.0,2.0,3.0
1278679,1,5.0,West Indies,India,66259.0,70405.0,10.0,5.0,12.0,6.0,16.0,18.0
1278679,1,6.0,West Indies,India,49040.0,70405.0,8.0,29.0,11.0,14.0,45.0,25.0
1278679,1,7.0,West Indies,India,49040.0,80451.0,16.0,4.0,8.0,4.0,22.0,12.0
1278671,1,1.0,New Zealand,India,48927.0,58772.0,1.0,0.0,2.0,1.0,1.0,3.0
1278679,2,1.0,India,West Indies,48405.0,75325.0,40.0,23.0,19.0,26.0,64.0,45.0
1278671,1,2.0,New Zealand,India,48927.0,61802.0,41.0,63.0,27.0,50.0,109.0,77.0
1278679,2,2.0,India,West Indies,49752.0,75325.0,16.0,12.0,11.0,16.0,29.0,27.0
1278671,1,3.0,New Zealand,India,48927.0,80639.0,0.0,0.0,0.0,3.0,0.0,3.0
1278679,2,3.0,India,West Indies,49752.0,86165.0,1.0,1.0,2.0,1.0,2.0,3.0
1278671,1,4.0,New Zealand,India,48927.0,70695.0,28.0,11.0,13.0,8.0,40.0,21.0
1278679,2,4.0,India,West Indies,61990.0,86165.0,12.0,7.0,5.0,7.0,19.0,12.0
1278671,1,5.0,New Zealand,India,70695.0,89105.0,1.0,2.0,3.0,3.0,3.0,6.0
1278679,2,5.0,India,West Indies,61990.0,81147.0,22.0,24.0,13.0,13.0,48.0,26.0
1278671,1,6.0,New Zealand,India,64864.0,89105.0,4.0,5.0,4.0,5.0,9.0,9.0
1278671,1,7.0,New Zealand,India,49108.0,64864.0,0.0,0.0,1.0,0.0,2.0,1.0
1278671,2,1.0,India,New Zealand,48405.0,60530.0,31.0,15.0,17.0,14.0,50.0,31.0
1278671,2,2.0,India,New Zealand,48405.0,61990.0,17.0,40.0,19.0,30.0,59.0,49.0
1278671,2,3.0,India,New Zealand,61990.0,86165.0,22.0,11.0,10.0,10.0,35.0,20.0
1278671,2,4.0,India,New Zealand,71331.0,86165.0,5.0,2.0,8.0,6.0,11.0,14.0
1278671,2,5.0,India,New Zealand,81147.0,86165.0,4.0,0.0,2.0,0.0,5.0,2.0
1278671,2,6.0,India,New Zealand,67455.0,86165.0,1.0,4.0,1.0,1.0,6.0,2.0
1277976,1,1.0,Bangladesh,Pakistan,70872.0,91277.0,5.0,1.0,5.0,4.0,7.0,9.0
1277976,1,2.0,Bangladesh,Pakistan,91277.0,103786.0,7.0,22.0,12.0,23.0,30.0,35.0
1277976,1,3.0,Bangladesh,Pakistan,87075.0,91277.0,20.0,22.0,21.0,21.0,43.0,42.0
1277976,1,4.0,Bangladesh,Pakistan,47352.0,91277.0,12.0,17.0,12.0,13.0,31.0,25.0
1277976,1,5.0,Bangladesh,Pakistan,47352.0,60030.0,1.0,4.0,1.0,2.0,5.0,3.0
1277976,1,6.0,Bangladesh,Pakistan,47352.0,80875.0,0.0,0.0,1.0,0.0,0.0,1.0
1277976,1,7.0,Bangladesh,Pakistan,80875.0,85661.0,5.0,3.0,3.0,2.0,8.0,5.0
1277976,2,1.0,Pakistan,Bangladesh,54018.0,56880.0,11.0,19.0,17.0,25.0,32.0,42.0
1277976,2,2.0,Pakistan,Bangladesh,54018.0,104282.0,29.0,20.0,26.0,23.0,51.0,49.0
1277976,2,3.0,Pakistan,Bangladesh,48983.0,104282.0,6.0,25.0,12.0,14.0,34.0,26.0
1277976,2,4.0,Pakistan,Bangladesh,63619.0,104282.0,0.0,0.0,0.0,1.0,0.0,1.0
1277976,2,5.0,Pakistan,Bangladesh,63619.0,75215.0,6.0,0.0,2.0,0.0,6.0,2.0
1277976,2,6.0,Pakistan,Bangladesh,56883.0,75215.0,4.0,0.0,1.0,0.0,4.0,1.0
1278684,1,1.0,India,Sri Lanka,48405.0,75325.0,44.0,65.0,32.0,39.0,111.0,71.0
1278684,1,2.0,India,Sri Lanka,71331.0,75325.0,17.0,24.0,14.0,17.0,44.0,31.0
1278684,1,3.0,India,Sri Lanka,49247.0,71331.0,3.0,40.0,4.0,14.0,44.0,18.0
1278684,2,1.0,Sri Lanka,India,93033.0,96030.0,0.0,0.0,1.0,0.0,0.0,1.0
1278684,2,2.0,Sri Lanka,India,72825.0,96030.0,2.0,13.0,5.0,12.0,15.0,17.0
1278684,2,3.0,Sri Lanka,India,72825.0,78229.0,9.0,12.0,12.0,12.0,21.0,24.0
1278684,2,4.0,Sri Lanka,India,52371.0,78229.0,10.0,5.0,9.0,5.0,15.0,14.0
1278684,2,5.0,Sri Lanka,India,61690.0,78229.0,3.0,6.0,6.0,3.0,9.0,9.0
1278684,2,6.0,Sri Lanka,India,70580.0,78229.0,21.0,16.0,14.0,15.0,37.0,29.0
1278684,2,7.0,Sri Lanka,India,67342.0,78229.0,24.0,14.0,14.0,12.0,40.0,26.0
1278672,1,1.0,New Zealand,India,48927.0,58772.0,31.0,16.0,15.0,11.0,48.0,26.0
1278672,1,2.0,New Zealand,India,58772.0,61802.0,10.0,21.0,10.0,17.0,31.0,27.0
1278672,1,3.0,New Zealand,India,58772.0,80639.0,5.0,4.0,7.0,8.0,11.0,15.0
1278672,1,4.0,New Zealand,India,70695.0,80639.0,13.0,21.0,15.0,8.0,35.0,23.0
1278672,1,5.0,New Zealand,India,57196.0,80639.0,1.0,9.0,4.0,5.0,12.0,9.0
1278672,1,6.0,New Zealand,India,57196.0,64864.0,2.0,1.0,8.0,1.0,3.0,9.0
1278672,1,7.0,New Zealand,India,62153.0,64864.0,5.0,7.0,4.0,8.0,13.0,12.0
1278672,2,1.0,India,New Zealand,48405.0,60530.0,47.0,65.0,31.0,49.0,117.0,80.0
1278672,2,2.0,India,New Zealand,48405.0,81147.0,8.0,6.0,5.0,8.0,18.0,13.0
1278672,2,3.0,India,New Zealand,61990.0,81147.0,1.0,1.0,2.0,1.0,2.0,3.0
1278672,2,4.0,India,New Zealand,81147.0,86165.0,5.0,12.0,2.0,6.0,18.0,8.0
1278685,1,1.0,Sri Lanka,India,56646.0,93033.0,38.0,25.0,29.0,23.0,67.0,52.0
1278685,1,2.0,Sri Lanka,India,78229.0,93033.0,2.0,2.0,5.0,2.0,4.0,7.0
1278685,1,3.0,Sri Lanka,India,93033.0,96030.0,4.0,1.0,3.0,4.0,5.0,7.0
1278685,1,4.0,Sri Lanka,India,52371.0,93033.0,9.0,17.0,10.0,12.0,26.0,22.0
1278685,1,5.0,Sri Lanka,India,61690.0,93033.0,29.0,27.0,13.0,13.0,58.0,26.0
1278685,1,6.0,Sri Lanka,India,61690.0,70580.0,18.0,0.0,6.0,0.0,23.0,6.0
1278685,2,1.0,India,Sri Lanka,48405.0,75325.0,1.0,7.0,2.0,4.0,9.0,6.0
1278685,2,2.0,India,Sri Lanka,71331.0,75325.0,23.0,9.0,14.0,11.0,35.0,25.0
1278685,2,3.0,India,Sri Lanka,60806.0,71331.0,39.0,41.0,25.0,22.0,84.0,47.0
1278685,2,4.0,India,Sri Lanka,49247.0,71331.0,45.0,10.0,18.0,8.0,58.0,26.0
1278680,1,1.0,India,West Indies,48405.0,75325.0,2.0,2.0,3.0,10.0,10.0,13.0
1278680,1,2.0,India,West Indies,48405.0,49752.0,17.0,31.0,15.0,21.0,49.0,36.0
1278680,1,3.0,India,West Indies,49752.0,61990.0,5.0,8.0,6.0,6.0,13.0,12.0
1278680,1,4.0,India,West Indies,49752.0,86165.0,16.0,13.0,14.0,9.0,34.0,23.0
1278680,1,5.0,India,West Indies,81147.0,86165.0,33.0,36.0,18.0,17.0,76.0,35.0
1278680,1,6.0,India,West Indies,59260.0,86165.0,1.0,3.0,1.0,2.0,4.0,3.0
1278680,2,1.0,West Indies,India,56832.0,72399.0,9.0,18.0,10.0,21.0,34.0,31.0
1278680,2,2.0,West Indies,India,70405.0,72399.0,20.0,4.0,11.0,9.0,25.0,20.0
1278680,2,3.0,West Indies,India,70405.0,80425.0,42.0,52.0,30.0,30.0,100.0,60.0
1278680,2,4.0,West Indies,India,49040.0,80425.0,3.0,16.0,3.0,6.0,19.0,9.0
1278681,1,1.0,India,West Indies,75325.0,95094.0,5.0,4.0,7.0,8.0,10.0,15.0
1278681,1,2.0,India,West Indies,71331.0,75325.0,25.0,27.0,16.0,20.0,53.0,36.0
1278681,1,3.0,India,West Indies,48405.0,75325.0,1.0,2.0,3.0,4.0,3.0,7.0
1278681,1,4.0,India,West Indies,48405.0,61990.0,6.0,21.0,12.0,13.0,27.0,25.0
1278681,1,5.0,India,West Indies,61990.0,81147.0,44.0,35.0,18.0,19.0,91.0,37.0
1278681,2,1.0,West Indies,India,56832.0,68405.0,6.0,0.0,5.0,0.0,6.0,5.0
1278681,2,2.0,West Indies,India,68405.0,70405.0,8.0,11.0,4.0,7.0,20.0,11.0
1278681,2,3.0,West Indies,India,70405.0,80425.0,20.0,25.0,11.0,14.0,47.0,25.0
1278681,2,4.0,West Indies,India,49040.0,70405.0,5.0,2.0,7.0,3.0,9.0,10.0
1278681,2,5.0,West Indies,India,59339.0,70405.0,2.0,3.0,6.0,5.0,5.0,11.0
1278681,2,6.0,West Indies,India,59349.0,70405.0,12.0,1.0,7.0,2.0,13.0,9.0
1278681,2,7.0,West Indies,India,70405.0,72505.0,24.0,23.0,19.0,13.0,48.0,32.0
1278681,2,8.0,West Indies,India,72385.0,72505.0,1.0,6.0,2.0,8.0,10.0,10.0
1278681,2,9.0,West Indies,India,72385.0,83883.0,4.0,4.0,1.0,3.0,8.0,4.0
1278681,2,10.0,West Indies,India,61941.0,72385.0,0.0,0.0,3.0,0.0,1.0,3.0
1278686,1,1.0,Sri Lanka,India,56646.0,93033.0,0.0,1.0,1.0,5.0,1.0,6.0
1278686,1,2.0,Sri Lanka,India,78229.0,93033.0,0.0,0.0,0.0,5.0,4.0,5.0
1278686,1,3.0,Sri Lanka,India,72825.0,78229.0,2.0,4.0,7.0,6.0,6.0,13.0
1278686,1,4.0,Sri Lanka,India,52371.0,72825.0,8.0,7.0,15.0,12.0,18.0,27.0
1278686,1,5.0,Sri Lanka,India,52371.0,61690.0,14.0,11.0,12.0,10.0,31.0,22.0
1278686,1,6.0,Sri Lanka,India,61690.0,70580.0,63.0,12.0,28.0,19.0,86.0,47.0
1278686,2,1.0,India,Sri Lanka,48405.0,60806.0,5.0,1.0,9.0,1.0,6.0,10.0
1278686,2,2.0,India,Sri Lanka,60806.0,71331.0,17.0,27.0,11.0,17.0,45.0,28.0
1278686,2,3.0,India,Sri Lanka,64479.0,71331.0,21.0,17.0,16.0,11.0,38.0,27.0
1278686,2,4.0,India,Sri Lanka,71331.0,81147.0,9.0,5.0,5.0,4.0,14.0,9.0
1278686,2,5.0,India,Sri Lanka,49247.0,71331.0,22.0,20.0,15.0,12.0,45.0,27.0
1278690,1,1.0,India,South Africa,75325.0,95094.0,6.0,5.0,5.0,7.0,13.0,12.0
1278690,1,2.0,India,South Africa,71331.0,75325.0,4.0,7.0,2.0,4.0,11.0,6.0
1278690,1,3.0,India,South Africa,75325.0,86165.0,14.0,1.0,17.0,3.0,16.0,20.0
1279379,1,1.0,Estonia,Cyprus,68363.0,69116.0,0.0,1.0,2.0,2.0,2.0,4.0
1278690,1,4.0,India,South Africa,70633.0,86165.0,25.0,16.0,20.0,20.0,41.0,40.0
1279379,1,2.0,Estonia,Cyprus,69116.0,83825.0,1.0,4.0,1.0,7.0,5.0,8.0
1278690,1,5.0,India,South Africa,8813.0,70633.0,43.0,21.0,22.0,11.0,65.0,33.0
1279379,1,3.0,Estonia,Cyprus,69116.0,105027.0,0.0,0.0,3.0,0.0,1.0,3.0
1278690,1,6.0,India,South Africa,8813.0,67455.0,12.0,0.0,5.0,1.0,13.0,6.0
1279379,1,4.0,Estonia,Cyprus,103080.0,105027.0,14.0,12.0,16.0,22.0,30.0,38.0
1278690,1,7.0,India,South Africa,59260.0,67455.0,1.0,8.0,1.0,3.0,10.0,4.0
1279379,1,5.0,Estonia,Cyprus,65249.0,103080.0,12.0,35.0,18.0,21.0,50.0,39.0
1278690,2,1.0,South Africa,India,58190.0,58406.0,8.0,12.0,11.0,8.0,20.0,19.0
1279379,1,6.0,Estonia,Cyprus,65243.0,65249.0,0.0,2.0,3.0,4.0,5.0,7.0
1278690,2,2.0,South Africa,India,54430.0,58406.0,0.0,2.0,5.0,4.0,4.0,9.0
1279379,1,7.0,Estonia,Cyprus,65245.0,65249.0,0.0,0.0,3.0,3.0,0.0,6.0
1278690,2,3.0,South Africa,India,54430.0,55398.0,0.0,2.0,1.0,2.0,2.0,3.0
1279379,1,8.0,Estonia,Cyprus,65245.0,105029.0,2.0,5.0,5.0,10.0,9.0,15.0
1278690,2,4.0,South Africa,India,55398.0,61634.0,11.0,8.0,10.0,8.0,19.0,18.0
1279379,2,1.0,Cyprus,Estonia,110357.0,110361.0,0.0,0.0,0.0,2.0,1.0,2.0
1278690,2,5.0,South Africa,India,53891.0,55398.0,9.0,5.0,7.0,5.0,14.0,12.0
1279379,2,2.0,Cyprus,Estonia,110357.0,110366.0,0.0,0.0,0.0,3.0,1.0,4.0
1278690,2,6.0,South Africa,India,55398.0,73871.0,2.0,12.0,3.0,15.0,15.0,18.0
1279379,2,3.0,Cyprus,Estonia,110357.0,110358.0,0.0,0.0,1.0,0.0,0.0,1.0
1278690,2,7.0,South Africa,India,50309.0,73871.0,0.0,0.0,0.0,2.0,0.0,2.0
1279379,2,4.0,Cyprus,Estonia,110358.0,110367.0,1.0,1.0,2.0,4.0,2.0,6.0
1278690,2,8.0,South Africa,India,50309.0,63651.0,0.0,0.0,2.0,0.0,4.0,2.0
1279379,2,5.0,Cyprus,Estonia,65501.0,110367.0,16.0,22.0,22.0,28.0,45.0,50.0
1278690,2,9.0,South Africa,India,63651.0,66941.0,1.0,1.0,4.0,2.0,2.0,6.0
1279379,2,6.0,Cyprus,Estonia,65501.0,103279.0,0.0,0.0,0.0,1.0,0.0,1.0
1278690,2,10.0,South Africa,India,58408.0,66941.0,4.0,3.0,3.0,8.0,7.0,11.0
1279379,2,7.0,Cyprus,Estonia,65501.0,110363.0,28.0,21.0,25.0,20.0,56.0,45.0
1278687,1,1.0,India,South Africa,75325.0,95094.0,26.0,23.0,23.0,15.0,57.0,38.0
1278687,1,2.0,India,South Africa,71331.0,75325.0,28.0,50.0,15.0,25.0,80.0,40.0
1278687,1,3.0,India,South Africa,71331.0,86165.0,8.0,9.0,12.0,7.0,19.0,19.0
1278687,1,4.0,India,South Africa,70633.0,86165.0,23.0,20.0,9.0,9.0,46.0,18.0
1278687,1,5.0,India,South Africa,8813.0,70633.0,1.0,8.0,2.0,3.0,9.0,5.0
1278687,2,1.0,South Africa,India,58190.0,58406.0,10.0,6.0,8.0,6.0,22.0,14.0
1278687,2,2.0,South Africa,India,54430.0,58406.0,29.0,10.0,13.0,5.0,39.0,18.0
1278687,2,3.0,South Africa,India,55398.0,58406.0,14.0,6.0,13.0,7.0,20.0,20.0
1278687,2,4.0,South Africa,India,53891.0,55398.0,64.0,61.0,31.0,33.0,131.0,64.0
1279381,1,1.0,Cyprus,Isle of Man,110357.0,110361.0,6.0,1.0,18.0,5.0,10.0,23.0
1279381,1,2.0,Cyprus,Isle of Man,110358.0,110361.0,6.0,1.0,6.0,3.0,7.0,9.0
1279381,1,3.0,Cyprus,Isle of Man,110358.0,110367.0,0.0,1.0,2.0,2.0,1.0,4.0
1279381,1,4.0,Cyprus,Isle of Man,110364.0,110367.0,0.0,0.0,3.0,1.0,0.0,4.0
1279381,1,5.0,Cyprus,Isle of Man,110354.0,110367.0,0.0,2.0,5.0,3.0,3.0,8.0
1279381,1,6.0,Cyprus,Isle of Man,65501.0,110367.0,1.0,0.0,3.0,0.0,1.0,3.0
1279381,1,7.0,Cyprus,Isle of Man,103279.0,110367.0,4.0,11.0,8.0,11.0,17.0,19.0
1279381,1,8.0,Cyprus,Isle of Man,110363.0,110367.0,25.0,19.0,21.0,20.0,46.0,41.0
1279381,1,9.0,Cyprus,Isle of Man,110360.0,110363.0,0.0,0.0,0.0,1.0,0.0,1.0
1279381,1,10.0,Cyprus,Isle of Man,110362.0,110363.0,0.0,6.0,1.0,3.0,6.0,4.0
1279381,2,1.0,Isle of Man,Cyprus,62986.0,93959.0,10.0,0.0,6.0,1.0,10.0,7.0
1279381,2,2.0,Isle of Man,Cyprus,62986.0,94003.0,8.0,33.0,8.0,27.0,45.0,35.0
1279381,2,3.0,Isle of Man,Cyprus,62986.0,108086.0,13.0,25.0,14.0,15.0,38.0,29.0
1278689,1,1.0,India,South Africa,75325.0,95094.0,36.0,57.0,25.0,35.0,97.0,60.0
1278689,1,2.0,India,South Africa,71331.0,75325.0,14.0,17.0,11.0,7.0,31.0,18.0
1278689,1,3.0,India,South Africa,75325.0,86165.0,1.0,1.0,3.0,1.0,3.0,4.0
1278689,1,4.0,India,South Africa,70633.0,86165.0,6.0,5.0,6.0,7.0,12.0,13.0
1278689,1,5.0,India,South Africa,8813.0,70633.0,6.0,9.0,8.0,8.0,15.0,16.0
1278689,1,6.0,India,South Africa,67455.0,70633.0,5.0,16.0,2.0,7.0,21.0,9.0
1278689,2,1.0,South Africa,India,50416.0,58190.0,15.0,8.0,14.0,10.0,23.0,24.0
1278689,2,2.0,South Africa,India,50416.0,54430.0,8.0,7.0,6.0,6.0,15.0,12.0
1278689,2,3.0,South Africa,India,54430.0,55398.0,1.0,1.0,1.0,4.0,2.0,5.0
1278689,2,4.0,South Africa,India,54430.0,61634.0,12.0,3.0,9.0,4.0,17.0,13.0
1278689,2,5.0,South Africa,India,53891.0,61634.0,3.0,9.0,5.0,7.0,14.0,12.0
1278689,2,6.0,South Africa,India,50121.0,61634.0,12.0,17.0,10.0,13.0,29.0,23.0
1278689,2,7.0,South Africa,India,50121.0,67296.0,3.0,9.0,3.0,8.0,13.0,11.0
1278689,2,8.0,South Africa,India,50121.0,50309.0,2.0,11.0,2.0,8.0,13.0,10.0
1278689,2,9.0,South Africa,India,50121.0,63651.0,5.0,0.0,2.0,0.0,5.0,3.0
1278689,2,10.0,South Africa,India,50121.0,58408.0,0.0,0.0,1.0,1.0,0.0,2.0
1279380,1,1.0,Estonia,Cyprus,69116.0,83825.0,20.0,25.0,27.0,24.0,47.0,51.0
1279380,1,2.0,Estonia,Cyprus,69116.0,103080.0,36.0,9.0,19.0,15.0,48.0,34.0
1279380,1,3.0,Estonia,Cyprus,68363.0,69116.0,0.0,4.0,1.0,7.0,5.0,8.0
1279380,1,4.0,Estonia,Cyprus,65249.0,68363.0,0.0,4.0,2.0,3.0,4.0,5.0
1279380,1,5.0,Estonia,Cyprus,68363.0,96875.0,1.0,0.0,2.0,5.0,1.0,7.0
1279380,1,6.0,Estonia,Cyprus,68363.0,78749.0,7.0,17.0,6.0,9.0,25.0,15.0
1279380,2,1.0,Cyprus,Estonia,110357.0,110361.0,19.0,54.0,25.0,25.0,79.0,50.0
1279380,2,2.0,Cyprus,Estonia,110357.0,110358.0,6.0,2.0,6.0,5.0,13.0,11.0
1279380,2,3.0,Cyprus,Estonia,110358.0,110367.0,21.0,16.0,9.0,15.0,39.0,24.0
1279382,1,1.0,Estonia,Isle of Man,69116.0,83825.0,5.0,5.0,5.0,3.0,10.0,8.0
1279382,1,2.0,Estonia,Isle of Man,83825.0,103080.0,21.0,12.0,15.0,15.0,34.0,30.0
1279382,1,3.0,Estonia,Isle of Man,103080.0,105027.0,8.0,10.0,15.0,13.0,20.0,28.0
1279382,1,4.0,Estonia,Isle of Man,65245.0,103080.0,5.0,22.0,8.0,14.0,27.0,22.0
1279382,1,5.0,Estonia,Isle of Man,65249.0,103080.0,3.0,1.0,3.0,3.0,5.0,6.0
1279382,1,6.0,Estonia,Isle of Man,65243.0,65249.0,3.0,1.0,3.0,3.0,5.0,6.0
1279382,1,7.0,Estonia,Isle of Man,65243.0,105031.0,4.0,5.0,4.0,8.0,10.0,12.0
1279382,1,8.0,Estonia,Isle of Man,65243.0,105030.0,2.0,4.0,3.0,5.0,6.0,8.0
1279382,2,1.0,Isle of Man,Estonia,62986.0,93959.0,21.0,21.0,23.0,17.0,46.0,40.0
1279382,2,2.0,Isle of Man,Estonia,62986.0,94003.0,0.0,0.0,0.0,2.0,0.0,2.0
1279382,2,3.0,Isle of Man,Estonia,62986.0,108086.0,10.0,8.0,10.0,11.0,22.0,21.0
1279382,2,4.0,Isle of Man,Estonia,86539.0,108086.0,4.0,9.0,4.0,7.0,16.0,11.0
1279382,2,5.0,Isle of Man,Estonia,103343.0,108086.0,17.0,17.0,10.0,10.0,38.0,20.0
1279383,1,1.0,Cyprus,Isle of Man,110361.0,110367.0,17.0,11.0,17.0,15.0,30.0,32.0
1279383,1,2.0,Cyprus,Isle of Man,110358.0,110367.0,11.0,25.0,9.0,14.0,38.0,23.0
1279383,1,3.0,Cyprus,Isle of Man,110354.0,110367.0,22.0,10.0,16.0,13.0,36.0,29.0
1279383,1,4.0,Cyprus,Isle of Man,110354.0,110364.0,24.0,4.0,10.0,5.0,29.0,15.0
1279383,1,5.0,Cyprus,Isle of Man,110360.0,110364.0,1.0,1.0,1.0,4.0,2.0,5.0
1279383,1,6.0,Cyprus,Isle of Man,65501.0,110360.0,0.0,2.0,0.0,3.0,2.0,3.0
1279383,1,7.0,Cyprus,Isle of Man,65501.0,110363.0,2.0,2.0,4.0,4.0,4.0,8.0
1279383,1,8.0,Cyprus,Isle of Man,110357.0,110363.0,6.0,1.0,4.0,3.0,8.0,7.0
1279383,2,1.0,Isle of Man,Cyprus,62986.0,93959.0,21.0,33.0,15.0,17.0,55.0,32.0
1279383,2,2.0,Isle of Man,Cyprus,62986.0,94003.0,24.0,26.0,17.0,21.0,52.0,38.0
1279383,2,3.0,Isle of Man,Cyprus,94003.0,108086.0,0.0,0.0,1.0,0.0,0.0,1.0
1279383,2,4.0,Isle of Man,Cyprus,86539.0,108086.0,1.0,2.0,4.0,4.0,4.0,8.0
1279383,2,5.0,Isle of Man,Cyprus,86539.0,103343.0,12.0,6.0,7.0,6.0,18.0,13.0
1279383,2,6.0,Isle of Man,Cyprus,103343.0,103346.0,0.0,0.0,0.0,2.0,0.0,2.0
1279383,2,7.0,Isle of Man,Cyprus,65962.0,103343.0,4.0,1.0,9.0,2.0,7.0,11.0
1279383,2,8.0,Isle of Man,Cyprus,103343.0,103348.0,7.0,6.0,5.0,7.0,15.0,12.0
1278691,1,1.0,India,South Africa,75325.0,95094.0,15.0,3.0,7.0,5.0,20.0,12.0
1278691,1,2.0,India,South Africa,71331.0,95094.0,0.0,7.0,1.0,7.0,7.0,8.0
1278691,1,3.0,India,South Africa,71331.0,86165.0,0.0,1.0,0.0,1.0,1.0,1.0
1278688,1,1.0,India,South Africa,75325.0,95094.0,1.0,1.0,1.0,4.0,3.0,5.0
1278688,1,2.0,India,South Africa,71331.0,75325.0,12.0,33.0,15.0,20.0,45.0,35.0
1278688,1,3.0,India,South Africa,71331.0,86165.0,14.0,5.0,8.0,7.0,20.0,15.0
1278688,1,4.0,India,South Africa,70633.0,71331.0,9.0,12.0,12.0,9.0,22.0,21.0
1278688,1,5.0,India,South Africa,67455.0,71331.0,6.0,2.0,4.0,3.0,8.0,7.0
1278688,1,6.0,India,South Africa,8813.0,67455.0,7.0,4.0,12.0,7.0,14.0,19.0
