match_id,innings,team,opposition,bowler_id,overs,balls,maidens,conceded,wickets,economy,dots,fours,sixes,wides,noballs
1203833,1,Greece,Bulgaria,106683.0,4.0,24.0,0.0,26.0,1.0,6.5,8.0,2.0,0.0,6.0,0.0
1203833,1,Greece,Bulgaria,106688.0,1.0,6.0,0.0,9.0,0.0,9.0,8.0,2.0,0.0,1.0,0.0
1203833,1,Greece,Bulgaria,106682.0,4.0,24.0,0.0,18.0,1.0,4.5,8.0,2.0,0.0,1.0,0.0
1203833,1,Greece,Bulgaria,65530.0,4.0,24.0,0.0,14.0,1.0,3.5,8.0,2.0,0.0,0.0,0.0
1203833,1,Greece,Bulgaria,106758.0,3.0,18.0,0.0,12.0,3.0,4.0,8.0,2.0,0.0,1.0,0.0
1203833,2,Bulgaria,Greece,106677.0,3.0,18.0,0.0,21.0,0.0,7.0,8.0,2.0,0.0,8.0,0.0
1203833,2,Bulgaria,Greece,106669.0,4.0,24.0,0.0,31.0,0.0,7.75,8.0,2.0,0.0,4.0,0.0
1203833,2,Bulgaria,Greece,106672.0,2.0,12.0,0.0,22.0,1.0,11.0,8.0,2.0,0.0,4.0,0.0
1203833,2,Bulgaria,Greece,65214.0,1.0,6.0,0.0,6.0,0.0,6.0,8.0,2.0,0.0,0.0,0.0
1203833,2,Bulgaria,Greece,106671.0,1.0,6.0,0.0,15.0,0.0,15.0,8.0,2.0,0.0,1.0,0.0
1204616,1,Greece,Bulgaria,106688.0,4.0,24.0,1.0,16.0,1.0,4.0,8.0,2.0,0.0,4.0,0.0
1204616,1,Greece,Bulgaria,106683.0,3.0,18.0,0.0,16.0,1.0,5.33,8.0,2.0,0.0,0.0,0.0
1204616,1,Greece,Bulgaria,106682.0,3.0,18.0,0.0,29.0,1.0,9.66,8.0,2.0,0.0,5.0,0.0
1204616,1,Greece,Bulgaria,65530.0,4.0,24.0,0.0,28.0,2.0,7.0,8.0,2.0,0.0,2.0,0.0
1204616,1,Greece,Bulgaria,106681.0,4.0,24.0,0.0,32.0,3.0,8.0,8.0,2.0,0.0,4.0,0.0
1204616,1,Greece,Bulgaria,106689.0,2.0,12.0,0.0,13.0,0.0,6.5,8.0,2.0,0.0,2.0,0.0
1204616,2,Bulgaria,Greece,106669.0,4.0,24.0,1.0,18.0,0.0,4.5,8.0,2.0,0.0,0.0,0.0
1204616,2,Bulgaria,Greece,65214.0,4.0,24.0,0.0,19.0,2.0,4.75,8.0,2.0,0.0,0.0,0.0
1204616,2,Bulgaria,Greece,106677.0,3.0,18.0,0.0,16.0,2.0,5.33,8.0,2.0,0.0,2.0,0.0
1204616,2,Bulgaria,Greece,106670.0,3.0,18.0,0.0,20.0,0.0,6.66,8.0,2.0,0.0,4.0,0.0
1204616,2,Bulgaria,Greece,106675.0,4.0,24.0,0.0,23.0,3.0,5.75,8.0,2.0,0.0,3.0,0.0
1204616,2,Bulgaria,Greece,106672.0,2.0,12.0,0.0,14.0,0.0,7.0,8.0,2.0,0.0,1.0,0.0
1205261,1,Malawi,Mozambique,103956.0,4.0,24.0,1.0,8.0,2.0,2.0,8.0,2.0,0.0,0.0,0.0
1205261,1,Malawi,Mozambique,65380.0,4.0,24.0,0.0,25.0,1.0,6.25,8.0,2.0,0.0,1.0,0.0
1205261,1,Malawi,Mozambique,103953.0,4.0,24.0,0.0,31.0,1.0,7.75,8.0,2.0,0.0,0.0,1.0
1205261,1,Malawi,Mozambique,103954.0,4.0,24.0,0.0,22.0,2.0,5.5,8.0,2.0,0.0,0.0,0.0
1205261,1,Malawi,Mozambique,103952.0,3.0,18.0,0.0,20.0,4.0,6.66,8.0,2.0,0.0,2.0,0.0
1205261,2,Mozambique,Malawi,103116.0,2.0,12.0,0.0,16.0,0.0,8.0,8.0,2.0,0.0,0.0,0.0
1205261,2,Mozambique,Malawi,103113.0,2.0,12.0,0.0,16.0,0.0,8.0,8.0,2.0,0.0,0.0,0.0
1205261,2,Mozambique,Malawi,103958.0,1.0,6.0,0.0,16.0,0.0,16.0,8.0,2.0,0.0,0.0,0.0
1205261,2,Mozambique,Malawi,103957.0,1.0,6.0,0.0,14.0,0.0,14.0,8.0,2.0,0.0,0.0,0.0
1205261,2,Mozambique,Malawi,103111.0,3.2,20.0,0.0,30.0,2.0,9.0,8.0,2.0,0.0,0.0,0.0
1205261,2,Mozambique,Malawi,57082.0,3.0,18.0,0.0,18.0,0.0,6.0,8.0,2.0,0.0,0.0,0.0
1205260,1,Malawi,Mozambique,65380.0,4.0,24.0,0.0,26.0,2.0,6.5,8.0,2.0,0.0,2.0,0.0
1205260,1,Malawi,Mozambique,103953.0,3.0,18.0,0.0,33.0,0.0,11.0,8.0,2.0,0.0,0.0,0.0
1205260,1,Malawi,Mozambique,103947.0,2.0,12.0,0.0,19.0,0.0,9.5,8.0,2.0,0.0,4.0,0.0
1205260,1,Malawi,Mozambique,103954.0,4.0,24.0,0.0,25.0,3.0,6.25,8.0,2.0,0.0,1.0,0.0
1205260,1,Malawi,Mozambique,103952.0,4.0,24.0,0.0,20.0,0.0,5.0,8.0,2.0,0.0,0.0,0.0
1205260,1,Malawi,Mozambique,106794.0,1.0,6.0,0.0,19.0,0.0,19.0,8.0,2.0,0.0,0.0,0.0
1205260,1,Malawi,Mozambique,103955.0,1.0,6.0,0.0,12.0,0.0,12.0,8.0,2.0,0.0,0.0,1.0
1205260,1,Malawi,Mozambique,65386.0,1.0,6.0,0.0,15.0,0.0,15.0,8.0,2.0,0.0,0.0,0.0
1205260,2,Mozambique,Malawi,68522.0,4.0,24.0,0.0,34.0,0.0,8.5,8.0,2.0,0.0,0.0,0.0
1205260,2,Mozambique,Malawi,103960.0,4.0,24.0,0.0,27.0,3.0,6.75,8.0,2.0,0.0,0.0,0.0
1205260,2,Mozambique,Malawi,103958.0,4.0,24.0,0.0,41.0,3.0,10.25,8.0,2.0,0.0,2.0,0.0
1205260,2,Mozambique,Malawi,103111.0,3.0,18.0,0.0,20.0,0.0,6.66,8.0,2.0,0.0,1.0,0.0
1205260,2,Mozambique,Malawi,57082.0,2.0,12.0,0.0,13.0,1.0,6.5,8.0,2.0,0.0,0.0,0.0
1205260,2,Mozambique,Malawi,103957.0,3.0,18.0,0.0,29.0,0.0,9.66,8.0,2.0,0.0,3.0,0.0
1205263,1,Malawi,Mozambique,103956.0,4.0,24.0,1.0,13.0,1.0,3.25,8.0,2.0,0.0,1.0,0.0
1205263,1,Malawi,Mozambique,103953.0,3.0,18.0,0.0,22.0,2.0,7.33,8.0,2.0,0.0,1.0,0.0
1205263,1,Malawi,Mozambique,103952.0,4.0,24.0,0.0,28.0,1.0,7.0,8.0,2.0,0.0,0.0,0.0
1205263,1,Malawi,Mozambique,106793.0,2.0,12.0,0.0,11.0,0.0,5.5,8.0,2.0,0.0,0.0,0.0
1205263,1,Malawi,Mozambique,103955.0,3.0,18.0,0.0,32.0,0.0,10.66,8.0,2.0,0.0,0.0,0.0
1205263,1,Malawi,Mozambique,103954.0,4.0,24.0,0.0,36.0,0.0,9.0,8.0,2.0,0.0,0.0,1.0
1205263,2,Mozambique,Malawi,68522.0,3.5,23.0,1.0,32.0,1.0,8.34,8.0,2.0,0.0,1.0,0.0
1205263,2,Mozambique,Malawi,103960.0,3.0,18.0,0.0,24.0,1.0,8.0,8.0,2.0,0.0,0.0,0.0
1205263,2,Mozambique,Malawi,103123.0,3.0,18.0,0.0,20.0,2.0,6.66,8.0,2.0,0.0,2.0,0.0
1205263,2,Mozambique,Malawi,103111.0,3.0,18.0,0.0,14.0,1.0,4.66,8.0,2.0,0.0,1.0,0.0
1205263,2,Mozambique,Malawi,103117.0,3.0,18.0,0.0,21.0,1.0,7.0,8.0,2.0,0.0,0.0,1.0
1205263,2,Mozambique,Malawi,57082.0,3.0,18.0,0.0,33.0,0.0,11.0,8.0,2.0,0.0,0.0,0.0
1205262,1,Mozambique,Malawi,68522.0,4.0,24.0,0.0,23.0,1.0,5.75,8.0,2.0,0.0,2.0,0.0
1205262,1,Mozambique,Malawi,103123.0,2.0,12.0,0.0,24.0,0.0,12.0,8.0,2.0,0.0,5.0,0.0
1205262,1,Mozambique,Malawi,103960.0,3.0,18.0,0.0,20.0,0.0,6.66,8.0,2.0,0.0,0.0,0.0
1205262,1,Mozambique,Malawi,103957.0,3.0,18.0,0.0,24.0,1.0,8.0,8.0,2.0,0.0,0.0,0.0
1205262,1,Mozambique,Malawi,103111.0,4.0,24.0,0.0,26.0,1.0,6.5,8.0,2.0,0.0,0.0,0.0
1205262,1,Mozambique,Malawi,57082.0,4.0,24.0,0.0,24.0,2.0,6.0,8.0,2.0,0.0,0.0,0.0
1205262,2,Malawi,Mozambique,65380.0,4.0,24.0,0.0,25.0,3.0,6.25,8.0,2.0,0.0,2.0,0.0
1205262,2,Malawi,Mozambique,103953.0,4.0,24.0,1.0,19.0,3.0,4.75,8.0,2.0,0.0,1.0,0.0
1205262,2,Malawi,Mozambique,106793.0,3.0,18.0,0.0,24.0,2.0,8.0,8.0,2.0,0.0,3.0,0.0
1205262,2,Malawi,Mozambique,103955.0,4.0,24.0,0.0,28.0,0.0,7.0,8.0,2.0,0.0,2.0,0.0
1205262,2,Malawi,Mozambique,103952.0,4.0,24.0,0.0,19.0,1.0,4.75,8.0,2.0,0.0,0.0,0.0
1205265,1,Malawi,Mozambique,103946.0,3.0,18.0,0.0,13.0,1.0,4.33,8.0,2.0,0.0,3.0,0.0
1205265,1,Malawi,Mozambique,103953.0,4.0,24.0,1.0,33.0,2.0,8.25,8.0,2.0,0.0,3.0,0.0
1205265,1,Malawi,Mozambique,106793.0,4.0,24.0,0.0,33.0,2.0,8.25,8.0,2.0,0.0,2.0,0.0
1205265,1,Malawi,Mozambique,103952.0,3.0,18.0,0.0,23.0,0.0,7.66,8.0,2.0,0.0,1.0,0.0
1205265,1,Malawi,Mozambique,103947.0,4.0,24.0,0.0,26.0,0.0,6.5,8.0,2.0,0.0,3.0,1.0
1205265,1,Malawi,Mozambique,103955.0,2.0,12.0,0.0,13.0,2.0,6.5,8.0,2.0,0.0,1.0,0.0
1205264,1,Mozambique,Malawi,68522.0,4.0,24.0,0.0,19.0,1.0,4.75,8.0,2.0,0.0,2.0,1.0
1205264,1,Mozambique,Malawi,103960.0,3.0,18.0,0.0,20.0,1.0,6.66,8.0,2.0,0.0,1.0,0.0
1205264,1,Mozambique,Malawi,103116.0,4.0,24.0,0.0,26.0,0.0,6.5,8.0,2.0,0.0,4.0,0.0
1205264,1,Mozambique,Malawi,103957.0,4.0,24.0,0.0,25.0,1.0,6.25,8.0,2.0,0.0,1.0,0.0
1205264,1,Mozambique,Malawi,57082.0,4.0,24.0,0.0,31.0,0.0,7.75,8.0,2.0,0.0,0.0,0.0
1205264,1,Mozambique,Malawi,103111.0,1.0,6.0,0.0,17.0,0.0,17.0,8.0,2.0,0.0,0.0,0.0
1205264,2,Malawi,Mozambique,103956.0,3.0,18.0,0.0,16.0,0.0,5.33,8.0,2.0,0.0,1.0,0.0
1205264,2,Malawi,Mozambique,103946.0,3.0,18.0,0.0,30.0,1.0,10.0,8.0,2.0,0.0,3.0,0.0
1205264,2,Malawi,Mozambique,103953.0,4.0,24.0,0.0,18.0,4.0,4.5,8.0,2.0,0.0,0.0,0.0
1205264,2,Malawi,Mozambique,106793.0,1.1,7.0,0.0,9.0,1.0,7.71,8.0,2.0,0.0,5.0,0.0
1205264,2,Malawi,Mozambique,103952.0,4.0,24.0,0.0,29.0,3.0,7.25,8.0,2.0,0.0,0.0,0.0
1205264,2,Malawi,Mozambique,103955.0,3.0,18.0,0.0,19.0,0.0,6.33,8.0,2.0,0.0,0.0,0.0
1205266,1,Malawi,Mozambique,103946.0,3.0,18.0,0.0,13.0,2.0,4.33,8.0,2.0,0.0,1.0,0.0
1205266,1,Malawi,Mozambique,103956.0,4.0,24.0,1.0,14.0,3.0,3.5,8.0,2.0,0.0,0.0,0.0
1205266,1,Malawi,Mozambique,103953.0,4.0,24.0,1.0,8.0,2.0,2.0,8.0,2.0,0.0,1.0,0.0
1205266,1,Malawi,Mozambique,103947.0,1.3,9.0,0.0,15.0,1.0,10.0,8.0,2.0,0.0,1.0,0.0
1205266,1,Malawi,Mozambique,106793.0,3.0,18.0,0.0,29.0,0.0,9.66,8.0,2.0,0.0,4.0,0.0
1205266,1,Malawi,Mozambique,103952.0,4.0,24.0,0.0,21.0,2.0,5.25,8.0,2.0,0.0,0.0,0.0
1205266,2,Mozambique,Malawi,68522.0,3.0,18.0,1.0,10.0,3.0,3.33,8.0,2.0,0.0,1.0,0.0
1205266,2,Mozambique,Malawi,103960.0,3.0,18.0,0.0,10.0,2.0,3.33,8.0,2.0,0.0,2.0,0.0
1205266,2,Mozambique,Malawi,103116.0,4.0,24.0,0.0,14.0,3.0,3.5,8.0,2.0,0.0,1.0,0.0
1205266,2,Mozambique,Malawi,103957.0,3.0,18.0,0.0,18.0,0.0,6.0,8.0,2.0,0.0,2.0,0.0
1205266,2,Mozambique,Malawi,103123.0,1.1,7.0,0.0,11.0,0.0,9.42,8.0,2.0,0.0,2.0,0.0
1205266,2,Mozambique,Malawi,57082.0,1.0,6.0,0.0,11.0,0.0,11.0,8.0,2.0,0.0,0.0,0.0
1207082,1,Spain,Germany,63015.0,4.0,24.0,0.0,28.0,0.0,7.0,11.0,0.0,2.0,0.0,0.0
1207082,1,Spain,Germany,87119.0,3.0,18.0,0.0,17.0,0.0,5.66,9.0,1.0,0.0,0.0,0.0
1207082,1,Spain,Germany,103367.0,3.0,18.0,0.0,26.0,0.0,8.66,4.0,1.0,0.0,1.0,0.0
1207082,1,Spain,Germany,36136.0,1.0,6.0,0.0,11.0,0.0,11.0,2.0,2.0,0.0,0.0,0.0
1207082,1,Spain,Germany,103013.0,3.0,18.0,0.0,33.0,1.0,11.0,7.0,2.0,2.0,3.0,0.0
1207082,1,Spain,Germany,63012.0,4.0,24.0,0.0,42.0,1.0,10.5,11.0,5.0,2.0,0.0,0.0
1207082,1,Spain,Germany,93981.0,2.0,12.0,0.0,19.0,1.0,9.5,4.0,2.0,1.0,0.0,0.0
1207082,2,Germany,Spain,56356.0,4.0,24.0,0.0,12.0,1.0,3.0,18.0,1.0,0.0,3.0,0.0
1207082,2,Germany,Spain,59775.0,1.0,6.0,0.0,12.0,0.0,12.0,1.0,2.0,0.0,1.0,0.0
1207082,2,Germany,Spain,107639.0,4.0,24.0,0.0,21.0,3.0,5.25,15.0,2.0,1.0,0.0,0.0
1207082,2,Germany,Spain,105323.0,4.0,24.0,0.0,28.0,0.0,7.0,7.0,0.0,2.0,0.0,0.0
1207082,2,Germany,Spain,97542.0,3.0,18.0,0.0,25.0,0.0,8.33,5.0,2.0,1.0,0.0,0.0
1207082,2,Germany,Spain,70746.0,4.0,24.0,0.0,23.0,2.0,5.75,7.0,1.0,0.0,0.0,0.0
1207081,1,Spain,Germany,87119.0,4.0,24.0,0.0,18.0,2.0,4.5,13.0,0.0,0.0,2.0,0.0
1207081,1,Spain,Germany,63015.0,3.0,18.0,0.0,19.0,1.0,6.33,10.0,3.0,0.0,1.0,0.0
1207081,1,Spain,Germany,36136.0,4.0,24.0,0.0,27.0,1.0,6.75,6.0,1.0,0.0,1.0,0.0
1207081,1,Spain,Germany,103367.0,4.0,24.0,0.0,25.0,1.0,6.25,7.0,1.0,0.0,1.0,0.0
1207081,1,Spain,Germany,103013.0,3.0,18.0,0.0,22.0,0.0,7.33,4.0,1.0,0.0,2.0,0.0
1207081,1,Spain,Germany,93981.0,2.0,12.0,0.0,16.0,1.0,8.0,2.0,1.0,0.0,0.0,0.0
1207081,2,Germany,Spain,56356.0,4.0,24.0,0.0,29.0,1.0,7.25,13.0,2.0,1.0,4.0,2.0
1207081,2,Germany,Spain,59775.0,3.1,19.0,0.0,25.0,0.0,7.89,8.0,2.0,1.0,0.0,0.0
1207081,2,Germany,Spain,93949.0,3.0,18.0,0.0,26.0,0.0,8.66,4.0,1.0,1.0,1.0,0.0
1207081,2,Germany,Spain,107639.0,3.0,18.0,0.0,18.0,0.0,6.0,9.0,1.0,1.0,0.0,0.0
1207081,2,Germany,Spain,105325.0,2.0,12.0,0.0,15.0,0.0,7.5,4.0,1.0,0.0,0.0,1.0
1207081,2,Germany,Spain,97542.0,2.0,12.0,0.0,11.0,0.0,5.5,5.0,1.0,0.0,0.0,0.0
1207081,2,Germany,Spain,62998.0,1.0,6.0,0.0,16.0,0.0,16.0,1.0,2.0,1.0,0.0,0.0
1208613,1,Nepal,Maldives,79527.0,3.0,18.0,0.0,18.0,0.0,6.0,11.0,2.0,1.0,0.0,0.0
1208613,1,Nepal,Maldives,94919.0,3.0,18.0,0.0,14.0,0.0,4.66,7.0,1.0,0.0,0.0,0.0
1208613,1,Nepal,Maldives,71018.0,4.0,24.0,0.0,24.0,2.0,6.0,11.0,3.0,0.0,0.0,0.0
1208613,1,Nepal,Maldives,84063.0,4.0,24.0,0.0,6.0,3.0,1.5,19.0,0.0,0.0,1.0,0.0
1208613,1,Nepal,Maldives,47455.0,4.0,24.0,1.0,18.0,1.0,4.5,15.0,2.0,0.0,1.0,0.0
1208613,1,Nepal,Maldives,95870.0,2.0,12.0,0.0,12.0,0.0,6.0,6.0,0.0,1.0,0.0,0.0
1208613,2,Maldives,Nepal,76721.0,4.0,24.0,0.0,16.0,0.0,4.0,15.0,2.0,0.0,0.0,0.0
1208613,2,Maldives,Nepal,65734.0,4.0,24.0,0.0,25.0,1.0,6.25,10.0,3.0,0.0,1.0,0.0
1208613,2,Maldives,Nepal,76725.0,4.0,24.0,0.0,20.0,3.0,5.0,12.0,2.0,0.0,0.0,0.0
1208613,2,Maldives,Nepal,58976.0,3.0,18.0,0.0,25.0,0.0,8.33,6.0,2.0,1.0,0.0,0.0
1208613,2,Maldives,Nepal,70683.0,1.0,6.0,0.0,7.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0
1208613,2,Maldives,Nepal,102174.0,0.1,1.0,0.0,4.0,0.0,24.0,0.0,1.0,0.0,0.0,0.0
1208606,1,Bhutan,Nepal,58996.0,3.0,18.0,0.0,29.0,0.0,9.66,8.0,4.0,0.0,1.0,0.0
1208606,1,Bhutan,Nepal,58994.0,4.0,24.0,0.0,50.0,0.0,12.5,6.0,6.0,2.0,0.0,0.0
1208606,1,Bhutan,Nepal,97096.0,4.0,24.0,0.0,53.0,1.0,13.25,9.0,3.0,4.0,1.0,0.0
1208612,1,Maldives,Bhutan,76721.0,4.0,24.0,0.0,15.0,3.0,3.75,15.0,0.0,0.0,2.0,0.0
1208606,1,Bhutan,Nepal,106965.0,4.0,24.0,0.0,45.0,2.0,11.25,4.0,2.0,2.0,1.0,0.0
1208612,1,Maldives,Bhutan,65734.0,3.0,18.0,0.0,18.0,0.0,6.0,5.0,1.0,0.0,2.0,0.0
1208606,1,Bhutan,Nepal,58993.0,4.0,24.0,0.0,41.0,0.0,10.25,7.0,2.0,2.0,2.0,0.0
1208612,1,Maldives,Bhutan,76725.0,4.0,24.0,0.0,22.0,1.0,5.5,9.0,1.0,0.0,1.0,0.0
1208606,1,Bhutan,Nepal,106963.0,1.0,6.0,0.0,16.0,0.0,16.0,3.0,1.0,2.0,0.0,0.0
1208612,1,Maldives,Bhutan,70683.0,1.0,6.0,0.0,13.0,0.0,13.0,1.0,1.0,1.0,0.0,0.0
1208606,2,Nepal,Bhutan,79527.0,4.0,24.0,0.0,16.0,1.0,4.0,18.0,3.0,0.0,0.0,0.0
1208612,1,Maldives,Bhutan,58976.0,4.0,24.0,0.0,18.0,0.0,4.5,10.0,0.0,0.0,0.0,0.0
1208606,2,Nepal,Bhutan,103762.0,4.0,24.0,0.0,19.0,0.0,4.75,14.0,0.0,0.0,3.0,0.0
1208612,1,Maldives,Bhutan,102174.0,4.0,24.0,0.0,22.0,1.0,5.5,10.0,2.0,0.0,0.0,0.0
1208606,2,Nepal,Bhutan,84063.0,3.0,18.0,0.0,19.0,1.0,6.33,9.0,0.0,2.0,0.0,0.0
1208612,2,Bhutan,Maldives,58996.0,1.1,7.0,0.0,19.0,0.0,16.28,4.0,1.0,0.0,8.0,1.0
1208606,2,Nepal,Bhutan,95870.0,2.0,12.0,0.0,10.0,1.0,5.0,7.0,0.0,1.0,0.0,0.0
1208612,2,Bhutan,Maldives,103850.0,3.0,18.0,0.0,22.0,1.0,7.33,5.0,3.0,0.0,0.0,0.0
1208606,2,Nepal,Bhutan,47455.0,4.0,24.0,0.0,11.0,2.0,2.75,16.0,1.0,0.0,0.0,0.0
1208612,2,Bhutan,Maldives,58993.0,4.0,24.0,0.0,28.0,1.0,7.0,12.0,4.0,0.0,1.0,0.0
1208606,2,Nepal,Bhutan,71018.0,3.0,18.0,0.0,18.0,0.0,6.0,10.0,1.0,1.0,0.0,0.0
1208612,2,Bhutan,Maldives,106965.0,3.0,18.0,0.0,24.0,0.0,8.0,6.0,0.0,1.0,2.0,1.0
1208612,2,Bhutan,Maldives,97096.0,2.0,12.0,0.0,12.0,0.0,6.0,7.0,0.0,0.0,2.0,0.0
1208612,2,Bhutan,Maldives,106963.0,2.0,12.0,0.0,9.0,0.0,4.5,5.0,0.0,0.0,0.0,0.0
1208609,1,Maldives,Nepal,76721.0,4.0,24.0,0.0,43.0,0.0,10.75,12.0,4.0,3.0,2.0,0.0
1208609,1,Maldives,Nepal,65734.0,4.0,24.0,0.0,33.0,3.0,8.25,9.0,0.0,3.0,0.0,0.0
1208609,1,Maldives,Nepal,76725.0,4.0,24.0,0.0,31.0,1.0,7.75,10.0,3.0,0.0,0.0,0.0
1208609,1,Maldives,Nepal,70683.0,2.0,12.0,0.0,13.0,2.0,6.5,4.0,0.0,1.0,0.0,0.0
1208609,1,Maldives,Nepal,58976.0,3.0,18.0,0.0,18.0,1.0,6.0,8.0,2.0,0.0,0.0,0.0
1208609,1,Maldives,Nepal,102174.0,3.0,18.0,0.0,20.0,0.0,6.66,6.0,1.0,0.0,0.0,0.0
1208609,2,Nepal,Maldives,79527.0,4.0,24.0,0.0,14.0,0.0,3.5,16.0,1.0,0.0,2.0,0.0
1208609,2,Nepal,Maldives,94919.0,3.0,18.0,0.0,13.0,0.0,4.33,13.0,2.0,0.0,1.0,0.0
1208609,2,Nepal,Maldives,71018.0,4.0,24.0,0.0,22.0,2.0,5.5,10.0,2.0,0.0,0.0,0.0
1208609,2,Nepal,Maldives,84063.0,4.0,24.0,0.0,18.0,2.0,4.5,15.0,1.0,1.0,1.0,0.0
1208609,2,Nepal,Maldives,95870.0,3.0,18.0,1.0,3.0,1.0,1.0,15.0,0.0,0.0,0.0,0.0
1208609,2,Nepal,Maldives,47455.0,2.0,12.0,0.0,5.0,0.0,2.5,7.0,0.0,0.0,0.0,0.0
1213058,1,Pakistan,Bangladesh,48982.0,3.0,18.0,0.0,15.0,0.0,5.0,11.0,2.0,0.0,1.0,0.0
1213058,1,Pakistan,Bangladesh,95855.0,4.0,24.0,0.0,23.0,1.0,5.75,11.0,3.0,0.0,0.0,0.0
1213058,1,Pakistan,Bangladesh,103402.0,4.0,24.0,0.0,36.0,0.0,9.0,6.0,4.0,1.0,0.0,0.0
1213058,1,Pakistan,Bangladesh,103878.0,4.0,24.0,0.0,32.0,1.0,8.0,6.0,4.0,0.0,1.0,0.0
1213058,1,Pakistan,Bangladesh,8270.0,1.0,6.0,0.0,6.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0
1213058,1,Pakistan,Bangladesh,84937.0,4.0,24.0,0.0,26.0,1.0,6.5,10.0,0.0,2.0,2.0,0.0
1213058,2,Bangladesh,Pakistan,51377.0,4.0,24.0,0.0,27.0,2.0,6.75,12.0,4.0,0.0,2.0,0.0
1213058,2,Bangladesh,Pakistan,54674.0,4.0,24.0,0.0,40.0,1.0,10.0,7.0,6.0,0.0,1.0,0.0
1213058,2,Bangladesh,Pakistan,65060.0,4.0,24.0,0.0,18.0,1.0,4.5,11.0,1.0,0.0,0.0,0.0
1213058,2,Bangladesh,Pakistan,61619.0,2.3,15.0,0.0,22.0,0.0,8.8,1.0,2.0,0.0,0.0,0.0
1213058,2,Bangladesh,Pakistan,85661.0,4.0,24.0,0.0,28.0,1.0,7.0,2.0,2.0,0.0,0.0,0.0
1213058,2,Bangladesh,Pakistan,87075.0,1.0,6.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
1213874,1,Sri Lanka,West Indies,45105.0,4.0,24.0,0.0,37.0,1.0,9.25,6.0,5.0,0.0,1.0,0.0
1213874,1,Sri Lanka,West Indies,49193.0,3.0,18.0,0.0,27.0,0.0,9.0,6.0,3.0,1.0,0.0,0.0
1213874,1,Sri Lanka,West Indies,47023.0,2.0,12.0,0.0,16.0,0.0,8.0,5.0,3.0,0.0,0.0,0.0
1213874,1,Sri Lanka,West Indies,54460.0,3.0,18.0,0.0,41.0,1.0,13.66,7.0,4.0,3.0,1.0,0.0
1213874,1,Sri Lanka,West Indies,61115.0,4.0,24.0,0.0,38.0,1.0,9.5,9.0,3.0,2.0,2.0,0.0
1213874,1,Sri Lanka,West Indies,78239.0,4.0,24.0,0.0,33.0,1.0,8.25,11.0,1.0,3.0,1.0,0.0
1213874,2,West Indies,Sri Lanka,64443.0,2.1,13.0,0.0,14.0,1.0,6.46,7.0,2.0,0.0,1.0,0.0
1213874,2,West Indies,Sri Lanka,84225.0,3.0,18.0,0.0,28.0,5.0,9.33,11.0,3.0,1.0,7.0,0.0
1213874,2,West Indies,Sri Lanka,51012.0,4.0,24.0,0.0,33.0,1.0,8.25,9.0,4.0,1.0,0.0,0.0
1213874,2,West Indies,Sri Lanka,49040.0,2.0,12.0,0.0,25.0,0.0,12.5,1.0,3.0,0.0,0.0,0.0
1213874,2,West Indies,Sri Lanka,45257.0,4.0,24.0,0.0,30.0,1.0,7.5,5.0,1.0,1.0,1.0,0.0
1213874,2,West Indies,Sri Lanka,80425.0,4.0,24.0,0.0,31.0,2.0,7.75,4.0,0.0,2.0,0.0,0.0
1213059,1,Pakistan,Bangladesh,48982.0,2.0,12.0,0.0,16.0,0.0,8.0,6.0,1.0,1.0,1.0,0.0
1213059,1,Pakistan,Bangladesh,95855.0,4.0,24.0,0.0,22.0,1.0,5.5,8.0,1.0,0.0,1.0,0.0
1213059,1,Pakistan,Bangladesh,103402.0,4.0,24.0,0.0,20.0,2.0,5.0,12.0,2.0,0.0,1.0,1.0
1213059,1,Pakistan,Bangladesh,103878.0,4.0,24.0,0.0,27.0,1.0,6.75,11.0,4.0,0.0,1.0,0.0
1213059,1,Pakistan,Bangladesh,84937.0,3.0,18.0,0.0,28.0,1.0,9.33,7.0,4.0,1.0,0.0,0.0
1213059,1,Pakistan,Bangladesh,8270.0,2.0,12.0,0.0,9.0,0.0,4.5,3.0,0.0,0.0,0.0,0.0
1213059,1,Pakistan,Bangladesh,63619.0,1.0,6.0,0.0,12.0,0.0,12.0,0.0,0.0,1.0,0.0,0.0
1213059,2,Bangladesh,Pakistan,80875.0,4.0,24.0,0.0,28.0,0.0,7.0,6.0,3.0,0.0,0.0,0.0
1213059,2,Bangladesh,Pakistan,51377.0,3.0,18.0,0.0,27.0,1.0,9.0,8.0,5.0,0.0,1.0,0.0
1213059,2,Bangladesh,Pakistan,65060.0,3.0,18.0,0.0,17.0,0.0,5.66,9.0,2.0,0.0,1.0,0.0
1213059,2,Bangladesh,Pakistan,54674.0,3.0,18.0,0.0,29.0,0.0,9.66,4.0,2.0,1.0,1.0,0.0
1213059,2,Bangladesh,Pakistan,85661.0,2.0,12.0,0.0,16.0,0.0,8.0,2.0,2.0,0.0,0.0,0.0
1213059,2,Bangladesh,Pakistan,87075.0,1.0,6.0,0.0,16.0,0.0,16.0,1.0,2.0,1.0,0.0,0.0
